id,fecha,usuario,texto,tema,sentimiento,likes,reposts
982.0,2022-10-16,user_64063,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,IA y pérdida de autonomía humana,positivo,689.0,247.0
983.0,2024-04-23,user_32957,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Cultura de lo efímero y proyectos de vida,negativo,1301.0,623.0
984.0,2024-11-02,user_41237,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Cultura de lo efímero y proyectos de vida,negativo,11365.0,2548.0
985.0,2024-05-15,user_32754,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Generación Z y crisis de sentido,positivo,3854.0,1767.0
986.0,2024-08-02,user_95374,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.,Cultura de lo efímero y proyectos de vida,negativo,1220.0,509.0
987.0,2024-07-24,user_65895,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",IA y pérdida de autonomía humana,positivo,2834.0,925.0
988.0,2022-01-03,user_44679,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,Generación Z y crisis de sentido,positivo,1460.0,336.0
989.0,2024-02-08,user_30938,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,IA y pérdida de autonomía humana,neutral,665.0,121.0
990.0,2024-11-14,user_56026,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,Cultura de lo efímero y proyectos de vida,positivo,2474.0,907.0
991.0,2022-08-30,user_58821,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,positivo,1179.0,330.0
992.0,2022-02-02,user_36618,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.",IA y pérdida de autonomía humana,positivo,1017.0,320.0
993.0,2022-06-25,user_77493,"A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",Cultura de lo efímero y proyectos de vida,positivo,3719.0,1094.0
994.0,2024-02-24,user_18846,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",Cultura de lo efímero y proyectos de vida,negativo,3972.0,1897.0
995.0,2024-10-19,user_19028,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?",Generación Z y crisis de sentido,negativo,1241.0,425.0
996.0,2024-06-03,user_33479,A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,IA y pérdida de autonomía humana,positivo,351.0,129.0
997.0,2022-06-24,user_3909,"A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Generación Z y crisis de sentido,neutral,2658.0,489.0
998.0,2022-11-03,user_67690,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",IA y pérdida de autonomía humana,positivo,9520.0,1741.0
999.0,2024-03-21,user_94561,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",Cultura de lo efímero y proyectos de vida,neutral,1671.0,314.0
1000.0,2023-09-16,user_60259,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Cultura de lo efímero y proyectos de vida,negativo,3427.0,1363.0
1001.0,2022-09-23,user_92293,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",IA y pérdida de autonomía humana,negativo,3304.0,921.0
1002.0,2023-04-18,user_57890,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",IA y pérdida de autonomía humana,neutral,2249.0,287.0
1003.0,2023-07-07,user_84442,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,negativo,2606.0,553.0
1004.0,2024-03-12,user_8587,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Cultura de lo efímero y proyectos de vida,negativo,40410.0,13364.0
1005.0,2023-02-12,user_90228,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,Generación Z y crisis de sentido,negativo,4761.0,1751.0
1006.0,2023-04-28,user_44980,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Cultura de lo efímero y proyectos de vida,positivo,6773.0,1860.0
1007.0,2022-01-06,user_99808,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Cultura de lo efímero y proyectos de vida,negativo,2317.0,974.0
1008.0,2024-05-22,user_62876,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",IA y pérdida de autonomía humana,neutral,2485.0,1206.0
1009.0,2024-10-31,user_77971,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,negativo,2255.0,924.0
1010.0,2024-03-19,user_97961,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Generación Z y crisis de sentido,negativo,799.0,166.0
1011.0,2024-01-08,user_68734,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,positivo,3127.0,438.0
1012.0,2022-09-26,user_43120,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.,IA y pérdida de autonomía humana,neutral,4770.0,2140.0
1013.0,2024-03-13,user_62018,"A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Generación Z y crisis de sentido,neutral,1058.0,242.0
1014.0,2022-05-01,user_58626,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,positivo,9216.0,3526.0
1015.0,2022-05-13,user_71407,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Generación Z y crisis de sentido,neutral,1933.0,919.0
1016.0,2022-03-09,user_42294,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Cultura de lo efímero y proyectos de vida,neutral,964.0,268.0
1017.0,2022-01-25,user_46269,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,neutral,190.0,71.0
1018.0,2024-03-09,user_33668,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",IA y pérdida de autonomía humana,positivo,885.0,245.0
1019.0,2024-09-21,user_83973,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",Cultura de lo efímero y proyectos de vida,positivo,329.0,131.0
1020.0,2023-08-27,user_41244,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Generación Z y crisis de sentido,positivo,7246.0,3209.0
1021.0,2022-09-02,user_90745,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Generación Z y crisis de sentido,neutral,910.0,196.0
1022.0,2023-02-07,user_72660,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Generación Z y crisis de sentido,positivo,21782.0,9766.0
1023.0,2023-02-01,user_52926,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,Generación Z y crisis de sentido,negativo,684.0,73.0
1024.0,2022-06-23,user_5977,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,negativo,428.0,99.0
1025.0,2022-11-01,user_60139,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,Cultura de lo efímero y proyectos de vida,positivo,760.0,235.0
1026.0,2022-12-31,user_51535,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,negativo,2610.0,1280.0
1027.0,2023-03-25,user_34420,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,Cultura de lo efímero y proyectos de vida,positivo,33392.0,4338.0
1028.0,2024-07-17,user_85979,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Cultura de lo efímero y proyectos de vida,negativo,3969.0,951.0
1029.0,2024-03-29,user_33458,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.",IA y pérdida de autonomía humana,positivo,2869.0,347.0
1030.0,2022-10-03,user_28157,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",IA y pérdida de autonomía humana,negativo,5395.0,1250.0
1031.0,2022-05-19,user_63967,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Cultura de lo efímero y proyectos de vida,negativo,9374.0,1890.0
1032.0,2022-03-17,user_68306,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Cultura de lo efímero y proyectos de vida,positivo,18293.0,3698.0
1033.0,2023-01-24,user_13475,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Generación Z y crisis de sentido,neutral,4824.0,1056.0
1034.0,2022-08-21,user_32092,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.,Generación Z y crisis de sentido,neutral,1517.0,388.0
1035.0,2024-11-06,user_30392,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Cultura de lo efímero y proyectos de vida,positivo,1793.0,862.0
1036.0,2024-01-03,user_16256,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Cultura de lo efímero y proyectos de vida,neutral,2545.0,678.0
1037.0,2022-07-07,user_87857,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure.,Cultura de lo efímero y proyectos de vida,neutral,5687.0,906.0
1038.0,2023-04-28,user_17239,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.",Cultura de lo efímero y proyectos de vida,neutral,3592.0,1556.0
1039.0,2022-01-15,user_55507,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,neutral,5662.0,2117.0
1040.0,2023-08-26,user_9276,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,Cultura de lo efímero y proyectos de vida,positivo,4183.0,1670.0
1041.0,2022-05-27,user_26690,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Generación Z y crisis de sentido,positivo,13767.0,1616.0
1042.0,2023-03-03,user_69046,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Cultura de lo efímero y proyectos de vida,negativo,9503.0,3956.0
1043.0,2022-11-09,user_5911,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.,Cultura de lo efímero y proyectos de vida,negativo,1666.0,752.0
1044.0,2022-02-15,user_83499,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",Generación Z y crisis de sentido,negativo,882.0,355.0
1045.0,2024-07-21,user_82502,"El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Generación Z y crisis de sentido,neutral,5531.0,961.0
1046.0,2022-03-22,user_33821,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Generación Z y crisis de sentido,negativo,6443.0,2103.0
1047.0,2023-05-12,user_55866,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.,Generación Z y crisis de sentido,negativo,5794.0,1619.0
1048.0,2023-11-14,user_8901,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",IA y pérdida de autonomía humana,neutral,617.0,137.0
1049.0,2022-03-16,user_68256,"Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Cultura de lo efímero y proyectos de vida,positivo,582.0,124.0
1050.0,2023-12-02,user_7120,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",IA y pérdida de autonomía humana,neutral,2331.0,1035.0
1051.0,2023-09-25,user_78364,"La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,positivo,7671.0,3323.0
1052.0,2023-12-27,user_81555,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",IA y pérdida de autonomía humana,neutral,2167.0,937.0
1053.0,2024-09-09,user_17587,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",Cultura de lo efímero y proyectos de vida,neutral,1697.0,564.0
1054.0,2024-03-17,user_30318,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Generación Z y crisis de sentido,positivo,3549.0,1541.0
1055.0,2023-11-03,user_21595,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",IA y pérdida de autonomía humana,negativo,1389.0,611.0
1056.0,2024-02-21,user_17571,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Generación Z y crisis de sentido,positivo,2964.0,1323.0
1057.0,2024-09-14,user_27535,"Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Cultura de lo efímero y proyectos de vida,neutral,905.0,205.0
1058.0,2022-01-24,user_3394,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,Cultura de lo efímero y proyectos de vida,positivo,4343.0,554.0
1059.0,2023-03-31,user_27436,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.",Generación Z y crisis de sentido,positivo,3347.0,1648.0
1060.0,2023-01-24,user_21070,"Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Generación Z y crisis de sentido,positivo,1247.0,351.0
1061.0,2022-02-21,user_35907,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",Generación Z y crisis de sentido,negativo,1245.0,468.0
1062.0,2024-08-19,user_34530,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,Generación Z y crisis de sentido,negativo,13415.0,4584.0
1063.0,2024-03-30,user_66107,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.,Cultura de lo efímero y proyectos de vida,neutral,1958.0,341.0
1064.0,2022-06-18,user_91988,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure.,Cultura de lo efímero y proyectos de vida,neutral,22951.0,9819.0
1065.0,2022-10-11,user_72027,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.",Generación Z y crisis de sentido,positivo,10412.0,3501.0
1066.0,2022-08-07,user_9843,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Generación Z y crisis de sentido,neutral,305.0,62.0
1067.0,2023-10-15,user_83930,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,IA y pérdida de autonomía humana,neutral,16749.0,5828.0
1068.0,2024-04-15,user_82970,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Generación Z y crisis de sentido,negativo,14461.0,2638.0
1069.0,2022-05-31,user_48053,A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,Cultura de lo efímero y proyectos de vida,negativo,2296.0,1051.0
1070.0,2023-07-07,user_72336,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?",Cultura de lo efímero y proyectos de vida,negativo,90823.0,24207.0
